shape,shape_type,object,frame,xmin,xmax,ymin,ymax,points,timestep,area,xcenter,ycenter,height,proj,y,color,color_bremm,color_schumann_urban,color_steiger,color_teuling,color_ziegler,style
"[[260.2, 0.04988793507690695], [260.8, 0.04988793507690695], [260.8, -0.04722416462403281], [260.2, -0.04722416462403281], [260.2, 0.04988793507690695]]",rect,617,1300,50,163,232,555,"[[50, 232], [163, 232], [163, 555], [50, 555], [50, 232]]",260.0,36499,106.5,393.5,0.09711209970093976,0.024038338185347785,0.0013318852264370684,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[207, 102, 36]","[4, 64, 128]","[252, 98, 106]","[139, 222, 199]","[253, 49, 3]",solid
"[[261.2, 0.09488555087419961], [261.8, 0.09488555087419961], [261.8, -0.0022265488267401434], [261.2, -0.0022265488267401434], [261.2, 0.09488555087419961]]",rect,617,1305,50,163,232,555,"[[50, 232], [163, 232], [163, 555], [50, 555], [50, 232]]",261.0,36499,106.5,393.5,0.09711209970093976,0.024038338185347785,0.046329501023729736,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[207, 102, 36]","[4, 64, 128]","[252, 98, 106]","[139, 222, 199]","[253, 49, 3]",solid
"[[262.2, 0.0966355802725252], [262.8, 0.0966355802725252], [262.8, -0.00017586277299369568], [262.2, -0.00017586277299369568], [262.2, 0.0966355802725252]]",rect,617,1310,55,168,231,553,"[[55, 231], [168, 231], [168, 553], [55, 553], [55, 231]]",262.0,36386,111.5,392.0,0.09681144304551889,0.026660261128016824,0.04822985874976575,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[208, 102, 36]","[4, 63, 128]","[252, 98, 106]","[139, 222, 198]","[253, 49, 3]",solid
"[[263.2, 0.0966355802725252], [263.8, 0.0966355802725252], [263.8, -0.00017586277299369568], [263.2, -0.00017586277299369568], [263.2, 0.0966355802725252]]",rect,617,1315,55,168,231,553,"[[55, 231], [168, 231], [168, 553], [55, 553], [55, 231]]",263.0,36386,111.5,392.0,0.09681144304551889,0.026660261128016824,0.04822985874976575,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[208, 102, 36]","[4, 63, 128]","[252, 98, 106]","[139, 222, 198]","[253, 49, 3]",solid
"[[264.2, 0.0966355802725252], [264.8, 0.0966355802725252], [264.8, -0.00017586277299369568], [264.2, -0.00017586277299369568], [264.2, 0.0966355802725252]]",rect,617,1320,55,168,231,553,"[[55, 231], [168, 231], [168, 553], [55, 553], [55, 231]]",264.0,36386,111.5,392.0,0.09681144304551889,0.026660261128016824,0.04822985874976575,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[208, 102, 36]","[4, 63, 128]","[252, 98, 106]","[139, 222, 198]","[253, 49, 3]",solid
"[[265.2, 0.09957417002281013], [265.8, 0.09957417002281013], [265.8, -0.0010925959758488826], [265.2, -0.0010925959758488826], [265.2, 0.09957417002281013]]",rect,617,1325,50,165,234,563,"[[50, 234], [165, 234], [165, 563], [50, 563], [50, 234]]",265.0,37835,107.5,398.5,0.10066676599865902,0.024939230367900873,0.04924078702348063,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[206, 103, 36]","[4, 65, 128]","[252, 99, 105]","[138, 221, 199]","[253, 51, 3]",solid
"[[266.2, 0.10069116756937066], [266.8, 0.10069116756937066], [266.8, 0.00033037958286562946], [266.2, 0.00033037958286562946], [266.2, 0.10069116756937066]]",rect,617,1330,55,170,234,562,"[[55, 234], [170, 234], [170, 562], [55, 562], [55, 234]]",266.0,37720,112.5,398.0,0.10036078798650504,0.0276321924792529,0.05051077357611815,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[206, 103, 36]","[4, 65, 128]","[252, 99, 106]","[138, 221, 199]","[253, 51, 3]",solid
"[[267.2, 0.10069116756937066], [267.8, 0.10069116756937066], [267.8, 0.00033037958286562946], [267.2, 0.00033037958286562946], [267.2, 0.10069116756937066]]",rect,617,1335,55,170,234,562,"[[55, 234], [170, 234], [170, 562], [55, 562], [55, 234]]",267.0,37720,112.5,398.0,0.10036078798650504,0.0276321924792529,0.05051077357611815,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[206, 103, 36]","[4, 65, 128]","[252, 99, 106]","[138, 221, 199]","[253, 51, 3]",solid
"[[268.2, 0.09957417002281013], [268.8, 0.09957417002281013], [268.8, -0.0010925959758488826], [268.2, -0.0010925959758488826], [268.2, 0.09957417002281013]]",rect,617,1340,50,165,234,563,"[[50, 234], [165, 234], [165, 563], [50, 563], [50, 234]]",268.0,37835,107.5,398.5,0.10066676599865902,0.024939230367900873,0.04924078702348063,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[206, 103, 36]","[4, 65, 128]","[252, 99, 105]","[138, 221, 199]","[253, 51, 3]",solid
"[[269.2, 0.09957417002281013], [269.8, 0.09957417002281013], [269.8, -0.0010925959758488826], [269.2, -0.0010925959758488826], [269.2, 0.09957417002281013]]",rect,617,1345,50,165,234,563,"[[50, 234], [165, 234], [165, 563], [50, 563], [50, 234]]",269.0,37835,107.5,398.5,0.10066676599865902,0.024939230367900873,0.04924078702348063,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[206, 103, 36]","[4, 65, 128]","[252, 99, 105]","[138, 221, 199]","[253, 51, 3]",solid
"[[270.2, 0.09957417002281013], [270.8, 0.09957417002281013], [270.8, -0.0010925959758488826], [270.2, -0.0010925959758488826], [270.2, 0.09957417002281013]]",rect,617,1350,50,165,234,563,"[[50, 234], [165, 234], [165, 563], [50, 563], [50, 234]]",270.0,37835,107.5,398.5,0.10066676599865902,0.024939230367900873,0.04924078702348063,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[206, 103, 36]","[4, 65, 128]","[252, 99, 105]","[138, 221, 199]","[253, 51, 3]",solid
"[[271.2, 0.09957417002281013], [271.8, 0.09957417002281013], [271.8, -0.0010925959758488826], [271.2, -0.0010925959758488826], [271.2, 0.09957417002281013]]",rect,617,1355,50,165,234,563,"[[50, 234], [165, 234], [165, 563], [50, 563], [50, 234]]",271.0,37835,107.5,398.5,0.10066676599865902,0.024939230367900873,0.04924078702348063,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[206, 103, 36]","[4, 65, 128]","[252, 99, 105]","[138, 221, 199]","[253, 51, 3]",solid
"[[272.2, 0.09957417002281013], [272.8, 0.09957417002281013], [272.8, -0.0010925959758488826], [272.2, -0.0010925959758488826], [272.2, 0.09957417002281013]]",rect,617,1360,50,165,234,563,"[[50, 234], [165, 234], [165, 563], [50, 563], [50, 234]]",272.0,37835,107.5,398.5,0.10066676599865902,0.024939230367900873,0.04924078702348063,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[206, 103, 36]","[4, 65, 128]","[252, 99, 105]","[138, 221, 199]","[253, 51, 3]",solid
"[[273.2, 0.09990767577153227], [273.8, 0.09990767577153227], [273.8, -0.0004531122149727673], [273.2, -0.0004531122149727673], [273.2, 0.09990767577153227]]",rect,617,1365,55,170,233,561,"[[55, 233], [170, 233], [170, 561], [55, 561], [55, 233]]",273.0,37720,112.5,397.0,0.10036078798650504,0.02756115331057004,0.04972728177827975,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[207, 102, 36]","[4, 65, 128]","[252, 99, 106]","[138, 221, 199]","[253, 50, 3]",solid
"[[274.2, 0.09990767577153227], [274.8, 0.09990767577153227], [274.8, -0.0004531122149727673], [274.2, -0.0004531122149727673], [274.2, 0.09990767577153227]]",rect,617,1370,55,170,233,561,"[[55, 233], [170, 233], [170, 561], [55, 561], [55, 233]]",274.0,37720,112.5,397.0,0.10036078798650504,0.02756115331057004,0.04972728177827975,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[207, 102, 36]","[4, 65, 128]","[252, 99, 106]","[138, 221, 199]","[253, 50, 3]",solid
"[[275.2, 0.10057449729484992], [275.8, 0.10057449729484992], [275.8, 0.00021370930834488377], [275.2, 0.00021370930834488377], [275.2, 0.10057449729484992]]",rect,617,1375,55,170,233,561,"[[55, 233], [170, 233], [170, 561], [55, 561], [55, 233]]",275.0,37720,112.5,397.0,0.10036078798650504,0.02756115331057004,0.0503941033015974,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[207, 102, 36]","[4, 65, 128]","[252, 99, 106]","[138, 221, 199]","[253, 50, 3]",solid
"[[276.2, 0.10127191661938119], [276.8, 0.10127191661938119], [276.8, 0.0009111286328761514], [276.2, 0.0009111286328761514], [276.2, 0.10127191661938119]]",rect,617,1380,55,170,233,561,"[[55, 233], [170, 233], [170, 561], [55, 561], [55, 233]]",276.0,37720,112.5,397.0,0.10036078798650504,0.02756115331057004,0.05109152262612867,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[207, 102, 36]","[4, 65, 128]","[252, 99, 106]","[138, 221, 199]","[253, 50, 3]",solid
"[[277.2, 0.053688265240089864], [277.8, 0.053688265240089864], [277.8, -0.046672522746415174], [277.2, -0.046672522746415174], [277.2, 0.053688265240089864]]",rect,617,1385,55,170,233,561,"[[55, 233], [170, 233], [170, 561], [55, 561], [55, 233]]",277.0,37720,112.5,397.0,0.10036078798650504,0.02756115331057004,0.003507871246837345,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[207, 102, 36]","[4, 65, 128]","[252, 99, 106]","[138, 221, 199]","[253, 50, 3]",solid
"[[278.2, 0.053688265240089864], [278.8, 0.053688265240089864], [278.8, -0.046672522746415174], [278.2, -0.046672522746415174], [278.2, 0.053688265240089864]]",rect,617,1390,55,170,233,561,"[[55, 233], [170, 233], [170, 561], [55, 561], [55, 233]]",278.0,37720,112.5,397.0,0.10036078798650504,0.02756115331057004,0.003507871246837345,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[207, 102, 36]","[4, 65, 128]","[252, 99, 106]","[138, 221, 199]","[253, 50, 3]",solid
"[[279.2, 0.1032296090579792], [279.8, 0.1032296090579792], [279.8, 0.003174799083628131], [279.2, 0.003174799083628131], [279.2, 0.1032296090579792]]",rect,617,1395,60,175,233,560,"[[60, 233], [175, 233], [175, 560], [60, 560], [60, 233]]",279.0,37605,117.5,396.5,0.10005480997435107,0.030254115421922127,0.053202204070803664,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[207, 102, 37]","[5, 65, 128]","[252, 99, 106]","[139, 220, 198]","[253, 50, 4]",solid
"[[280.2, 0.05047140465173469], [280.8, 0.05047140465173469], [280.8, -0.04458931202859012], [280.2, -0.04458931202859012], [280.2, 0.05047140465173469]]",rect,617,1400,50,162,229,548,"[[50, 229], [162, 229], [162, 548], [50, 548], [50, 229]]",280.0,35728,106.0,388.5,0.09506071668032481,0.02341029417236402,0.002941046311572281,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[208, 101, 36]","[4, 62, 128]","[252, 97, 106]","[140, 222, 198]","[253, 48, 3]",solid
"[[281.2, 0.09568032260775691], [281.8, 0.09568032260775691], [281.8, 0.0006196059274320986], [281.2, 0.0006196059274320986], [281.2, 0.09568032260775691]]",rect,617,1405,55,167,230,549,"[[55, 230], [167, 230], [167, 549], [55, 549], [55, 230]]",281.0,35728,111.0,389.5,0.09506071668032481,0.026209815036740313,0.048149964267594506,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[208, 102, 36]","[4, 63, 128]","[252, 97, 106]","[140, 222, 198]","[253, 48, 3]",solid
"[[282.2, 0.04934848638803243], [282.8, 0.04934848638803243], [282.8, -0.04601022626934669], [282.2, -0.04601022626934669], [282.2, 0.04934848638803243]]",rect,617,1410,50,162,230,550,"[[50, 230], [162, 230], [162, 550], [50, 550], [50, 230]]",282.0,35840,106.0,390.0,0.09535871265737912,0.023516852925388285,0.0016691300593428687,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[208, 102, 36]","[4, 63, 128]","[252, 97, 106]","[140, 222, 199]","[253, 48, 3]",solid
"[[283.2, 0.04934848638803243], [283.8, 0.04934848638803243], [283.8, -0.04601022626934669], [283.2, -0.04601022626934669], [283.2, 0.04934848638803243]]",rect,617,1415,50,162,230,550,"[[50, 230], [162, 230], [162, 550], [50, 550], [50, 230]]",283.0,35840,106.0,390.0,0.09535871265737912,0.023516852925388285,0.0016691300593428687,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[208, 102, 36]","[4, 63, 128]","[252, 97, 106]","[140, 222, 199]","[253, 48, 3]",solid
"[[284.2, 0.09583603661070025], [284.8, 0.09583603661070025], [284.8, 0.0007753199303754399], [284.2, 0.0007753199303754399], [284.2, 0.09583603661070025]]",rect,617,1420,55,167,230,549,"[[55, 230], [167, 230], [167, 549], [55, 549], [55, 230]]",284.0,35728,111.0,389.5,0.09506071668032481,0.026209815036740313,0.04830567827053785,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[208, 102, 36]","[4, 63, 128]","[252, 97, 106]","[140, 222, 198]","[253, 48, 3]",solid
"[[285.2, 0.10113662766086469], [285.8, 0.10113662766086469], [285.8, 0.00547991902643126], [285.2, 0.00547991902643126], [285.2, 0.10113662766086469]]",rect,617,1425,84,196,229,550,"[[84, 229], [196, 229], [196, 550], [84, 550], [84, 229]]",285.0,35952,140.0,389.5,0.09565670863443343,0.042035008871762605,0.053308273343647974,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[208, 102, 40]","[8, 63, 128]","[250, 97, 109]","[141, 220, 195]","[251, 48, 7]",solid
"[[286.2, 0.12094618057183719], [286.8, 0.12094618057183719], [286.8, 0.02901176097221607], [286.2, 0.02901176097221607], [286.2, 0.12094618057183719]]",rect,617,1430,138,247,225,542,"[[138, 225], [247, 225], [247, 542], [138, 542], [138, 225]]",286.0,34553,192.5,383.5,0.09193441959962112,0.07025783166444673,0.07497897077202663,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[208, 101, 48]","[16, 61, 128]","[247, 96, 113]","[144, 217, 190]","[248, 47, 14]",solid
"[[287.2, 0.12346568547585086], [287.8, 0.12346568547585086], [287.8, 0.03266205418201619], [287.2, 0.03266205418201619], [287.2, 0.12346568547585086]]",rect,617,1435,153,261,224,540,"[[153, 224], [261, 224], [261, 540], [153, 540], [153, 224]]",287.0,34128,207.0,382.0,0.09080363129383467,0.07806386982893353,0.07806386982893353,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[208, 101, 49]","[18, 61, 128]","[247, 95, 115]","[145, 216, 188]","[247, 47, 16]",solid
"[[288.2, 0.12346568547585086], [288.8, 0.12346568547585086], [288.8, 0.03266205418201619], [288.2, 0.03266205418201619], [288.2, 0.12346568547585086]]",rect,617,1440,153,261,224,540,"[[153, 224], [261, 224], [261, 540], [153, 540], [153, 224]]",288.0,34128,207.0,382.0,0.09080363129383467,0.07806386982893353,0.07806386982893353,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[208, 101, 49]","[18, 61, 128]","[247, 95, 115]","[145, 216, 188]","[247, 47, 16]",solid
"[[289.2, 0.11529951304084379], [289.8, 0.11529951304084379], [289.8, 0.026475426451727034], [289.2, 0.026475426451727034], [289.2, 0.11529951304084379]]",rect,617,1445,141,248,221,533,"[[141, 221], [248, 221], [248, 533], [141, 533], [141, 221]]",289.0,33384,194.5,377.0,0.08882408658911677,0.07088746974628542,0.07088746974628542,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[209, 100, 48]","[16, 59, 128]","[247, 94, 114]","[146, 218, 189]","[248, 46, 14]",solid
"[[290.2, 0.11529951304084379], [290.8, 0.11529951304084379], [290.8, 0.026475426451727034], [290.2, 0.026475426451727034], [290.2, 0.11529951304084379]]",rect,617,1450,141,248,221,533,"[[141, 221], [248, 221], [248, 533], [141, 533], [141, 221]]",290.0,33384,194.5,377.0,0.08882408658911677,0.07088746974628542,0.07088746974628542,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[209, 100, 48]","[16, 59, 128]","[247, 94, 114]","[146, 218, 189]","[248, 46, 14]",solid
"[[291.2, 0.11529951304084379], [291.8, 0.11529951304084379], [291.8, 0.026475426451727034], [291.2, 0.026475426451727034], [291.2, 0.11529951304084379]]",rect,617,1455,141,248,221,533,"[[141, 221], [248, 221], [248, 533], [141, 533], [141, 221]]",291.0,33384,194.5,377.0,0.08882408658911677,0.07088746974628542,0.07088746974628542,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[209, 100, 48]","[16, 59, 128]","[247, 94, 114]","[146, 218, 189]","[248, 46, 14]",solid
"[[292.2, 0.10382872495759], [292.8, 0.10382872495759], [292.8, 0.013887153454519588], [292.2, 0.013887153454519588], [292.2, 0.10382872495759]]",rect,617,1460,118,226,224,537,"[[118, 224], [226, 224], [226, 537], [118, 537], [118, 224]]",292.0,33804,172.0,380.5,0.08994157150307042,0.058857939206054796,0.058857939206054796,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[209, 101, 45]","[13, 60, 128]","[249, 95, 112]","[144, 219, 191]","[249, 46, 11]",solid
"[[293.2, 0.10848975662501995], [293.8, 0.10848975662501995], [293.8, 0.018835538385537594], [293.2, 0.018835538385537594], [293.2, 0.10848975662501995]]",rect,617,1465,127,235,223,535,"[[127, 223], [235, 223], [235, 535], [127, 535], [127, 223]]",293.0,33696,181.0,379.0,0.08965421823948234,0.06366264750527877,0.06366264750527877,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[209, 100, 46]","[14, 60, 128]","[248, 94, 113]","[145, 218, 190]","[249, 46, 13]",solid
"[[294.2, 0.10848975662501995], [294.8, 0.10848975662501995], [294.8, 0.018835538385537594], [294.2, 0.018835538385537594], [294.2, 0.10848975662501995]]",rect,617,1470,127,235,223,535,"[[127, 223], [235, 223], [235, 535], [127, 535], [127, 223]]",294.0,33696,181.0,379.0,0.08965421823948234,0.06366264750527877,0.06366264750527877,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[209, 100, 46]","[14, 60, 128]","[248, 94, 113]","[145, 218, 190]","[249, 46, 13]",solid
"[[295.2, 0.1104592851572784], [295.8, 0.1104592851572784], [295.8, 0.02163519856816163], [295.2, 0.02163519856816163], [295.2, 0.1104592851572784]]",rect,617,1475,132,239,222,534,"[[132, 222], [239, 222], [239, 534], [132, 534], [132, 222]]",295.0,33384,185.5,378.0,0.08882408658911677,0.06604724186272001,0.06604724186272001,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[209, 100, 47]","[15, 60, 128]","[248, 94, 113]","[145, 218, 190]","[248, 46, 13]",solid
"[[296.2, 0.1104592851572784], [296.8, 0.1104592851572784], [296.8, 0.02163519856816163], [296.2, 0.02163519856816163], [296.2, 0.1104592851572784]]",rect,617,1480,132,239,222,534,"[[132, 222], [239, 222], [239, 534], [132, 534], [132, 222]]",296.0,33384,185.5,378.0,0.08882408658911677,0.06604724186272001,0.06604724186272001,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[209, 100, 47]","[15, 60, 128]","[248, 94, 113]","[145, 218, 190]","[248, 46, 13]",solid
"[[297.2, 0.1104592851572784], [297.8, 0.1104592851572784], [297.8, 0.02163519856816163], [297.2, 0.02163519856816163], [297.2, 0.1104592851572784]]",rect,617,1485,132,239,222,534,"[[132, 222], [239, 222], [239, 534], [132, 534], [132, 222]]",297.0,33384,185.5,378.0,0.08882408658911677,0.06604724186272001,0.06604724186272001,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[209, 100, 47]","[15, 60, 128]","[248, 94, 113]","[145, 218, 190]","[248, 46, 13]",solid
"[[298.2, 0.1105303243259613], [298.8, 0.1105303243259613], [298.8, 0.021706237736844526], [298.2, 0.021706237736844526], [298.2, 0.1105303243259613]]",rect,617,1490,132,239,223,535,"[[132, 223], [239, 223], [239, 535], [132, 535], [132, 223]]",298.0,33384,185.5,379.0,0.08882408658911677,0.06611828103140291,0.06611828103140291,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[209, 100, 47]","[15, 60, 128]","[248, 94, 113]","[145, 218, 190]","[248, 46, 13]",solid
"[[299.2, 0.1105303243259613], [299.8, 0.1105303243259613], [299.8, 0.021706237736844526], [299.2, 0.021706237736844526], [299.2, 0.1105303243259613]]",rect,617,1495,132,239,223,535,"[[132, 223], [239, 223], [239, 535], [132, 535], [132, 223]]",299.0,33384,185.5,379.0,0.08882408658911677,0.06611828103140291,0.06611828103140291,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[209, 100, 47]","[15, 60, 128]","[248, 94, 113]","[145, 218, 190]","[248, 46, 13]",solid
"[[300.2, 0.1105303243259613], [300.8, 0.1105303243259613], [300.8, 0.021706237736844526], [300.2, 0.021706237736844526], [300.2, 0.1105303243259613]]",rect,617,1500,132,239,223,535,"[[132, 223], [239, 223], [239, 535], [132, 535], [132, 223]]",300.0,33384,185.5,379.0,0.08882408658911677,0.06611828103140291,0.06611828103140291,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[209, 100, 47]","[15, 60, 128]","[248, 94, 113]","[145, 218, 190]","[248, 46, 13]",solid
"[[301.2, 0.1105303243259613], [301.8, 0.1105303243259613], [301.8, 0.021706237736844526], [301.2, 0.021706237736844526], [301.2, 0.1105303243259613]]",rect,617,1505,132,239,223,535,"[[132, 223], [239, 223], [239, 535], [132, 535], [132, 223]]",301.0,33384,185.5,379.0,0.08882408658911677,0.06611828103140291,0.06611828103140291,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[209, 100, 47]","[15, 60, 128]","[248, 94, 113]","[145, 218, 190]","[248, 46, 13]",solid
"[[302.2, 0.1105303243259613], [302.8, 0.1105303243259613], [302.8, 0.021706237736844526], [302.2, 0.021706237736844526], [302.2, 0.1105303243259613]]",rect,617,1510,132,239,223,535,"[[132, 223], [239, 223], [239, 535], [132, 535], [132, 223]]",302.0,33384,185.5,379.0,0.08882408658911677,0.06611828103140291,0.06611828103140291,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[209, 100, 47]","[15, 60, 128]","[248, 94, 113]","[145, 218, 190]","[248, 46, 13]",solid
"[[303.2, 0.10866895284115538], [303.8, 0.10866895284115538], [303.8, 0.018727381338084964], [303.2, 0.018727381338084964], [303.2, 0.10866895284115538]]",rect,617,1515,127,235,223,536,"[[127, 223], [235, 223], [235, 536], [127, 536], [127, 223]]",303.0,33804,181.0,379.5,0.08994157150307042,0.06369816708962017,0.06369816708962017,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[209, 101, 46]","[14, 60, 128]","[248, 95, 113]","[144, 218, 190]","[249, 46, 13]",solid
"[[304.2, 0.10866895284115538], [304.8, 0.10866895284115538], [304.8, 0.018727381338084964], [304.2, 0.018727381338084964], [304.2, 0.10866895284115538]]",rect,617,1520,127,235,223,536,"[[127, 223], [235, 223], [235, 536], [127, 536], [127, 223]]",304.0,33804,181.0,379.5,0.08994157150307042,0.06369816708962017,0.06369816708962017,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[209, 101, 46]","[14, 60, 128]","[248, 95, 113]","[144, 218, 190]","[249, 46, 13]",solid
"[[305.2, 0.10866895284115538], [305.8, 0.10866895284115538], [305.8, 0.018727381338084964], [305.2, 0.018727381338084964], [305.2, 0.10866895284115538]]",rect,617,1525,127,235,223,536,"[[127, 223], [235, 223], [235, 536], [127, 536], [127, 223]]",305.0,33804,181.0,379.5,0.08994157150307042,0.06369816708962017,0.06369816708962017,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[209, 101, 46]","[14, 60, 128]","[248, 95, 113]","[144, 218, 190]","[249, 46, 13]",solid
"[[306.2, 0.10670075464808024], [306.8, 0.10670075464808024], [306.8, 0.015926390816277683], [306.2, 0.015926390816277683], [306.2, 0.10670075464808024]]",rect,617,1530,122,231,224,537,"[[122, 224], [231, 224], [231, 537], [122, 537], [122, 224]]",306.0,34117,176.5,380.5,0.09077436383180255,0.06131357273217896,0.06131357273217896,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[209, 101, 45]","[13, 60, 128]","[248, 95, 112]","[144, 219, 191]","[249, 46, 12]",solid
"[[307.2, 0.11139743453684893], [307.8, 0.11139743453684893], [307.8, 0.021455863033778513], [307.2, 0.021455863033778513], [307.2, 0.11139743453684893]]",rect,617,1535,132,240,223,536,"[[132, 223], [240, 223], [240, 536], [132, 536], [132, 223]]",307.0,33804,186.0,379.5,0.08994157150307042,0.06642664878531372,0.06642664878531372,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[208, 101, 47]","[15, 60, 128]","[248, 95, 113]","[145, 218, 190]","[248, 46, 13]",solid
"[[308.2, 0.11139743453684893], [308.8, 0.11139743453684893], [308.8, 0.021455863033778513], [308.2, 0.021455863033778513], [308.2, 0.11139743453684893]]",rect,617,1540,132,240,223,536,"[[132, 223], [240, 223], [240, 536], [132, 536], [132, 223]]",308.0,33804,186.0,379.5,0.08994157150307042,0.06642664878531372,0.06642664878531372,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[208, 101, 47]","[15, 60, 128]","[248, 95, 113]","[145, 218, 190]","[248, 46, 13]",solid
"[[309.2, 0.10763790544194654], [309.8, 0.10763790544194654], [309.8, 0.023794608755023254], [309.2, 0.023794608755023254], [309.2, 0.10763790544194654]]",rect,617,1545,134,238,218,521,"[[134, 218], [238, 218], [238, 521], [134, 521], [134, 218]]",309.0,31512,186.0,369.5,0.0838432966869233,0.0657162570984849,0.0657162570984849,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[210, 99, 47]","[15, 57, 128]","[248, 92, 114]","[147, 219, 189]","[248, 44, 13]",solid
"[[310.2, 0.10763790544194654], [310.8, 0.10763790544194654], [310.8, 0.023794608755023254], [310.2, 0.023794608755023254], [310.2, 0.10763790544194654]]",rect,617,1550,134,238,218,521,"[[134, 218], [238, 218], [238, 521], [134, 521], [134, 218]]",310.0,31512,186.0,369.5,0.0838432966869233,0.0657162570984849,0.0657162570984849,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[210, 99, 47]","[15, 57, 128]","[248, 92, 114]","[147, 219, 189]","[248, 44, 13]",solid
"[[311.2, 0.12386604080579527], [311.8, 0.12386604080579527], [311.8, 0.04137702940744915], [311.2, 0.04137702940744915], [311.2, 0.12386604080579527]]",rect,617,1555,166,269,215,516,"[[166, 215], [269, 215], [269, 516], [166, 516], [166, 215]]",311.0,31003,217.5,365.5,0.08248901139834612,0.08262153510662221,0.08262153510662221,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[210, 99, 51]","[19, 56, 128]","[246, 91, 116]","[149, 218, 186]","[246, 43, 17]",solid
"[[312.2, 0.13840121886925977], [312.8, 0.13840121886925977], [312.8, 0.05671307165924712], [312.2, 0.05671307165924712], [312.2, 0.13840121886925977]]",rect,617,1560,194,296,214,515,"[[194, 214], [296, 214], [296, 515], [194, 515], [194, 214]]",312.0,30702,245.0,364.5,0.08168814721001266,0.09755714526425345,0.09755714526425345,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[210, 99, 54]","[23, 56, 128]","[244, 91, 119]","[150, 216, 183]","[244, 43, 21]",solid
